body_id,name,segment,county,schools,enrollment,website,coverage_level,blocker_code,platform,board_page_url,own_site_doc_links,expected_meetings_per_year,docs_count,last_checked,last_success,manual_notes,is_dependent
COG-178846,OBLONG COMMUNITY UNIT SCHOOL DISTRICT 4,IL School District,CRAWFORD,,,http://www.oblongschools.net/,0,,,,,,,,,Census 2022 School District,False
COG-178847,PALESTINE COMMUNITY UNIT SCHOOL DISTRICT 3,IL School District,CRAWFORD,,,HTTP://WWW.PALESTINEPIONEERS.ORG/CUSD3.HTML,0,,,,,,,,,Census 2022 School District,False
COG-188206,ROBINSON COMMUNITY UNIT SCHOOL DISTRICT 2,IL School District,CRAWFORD,,,HTTPS://WWW.ROBINSONSCHOOLS.COM/,0,,,,,,,,,Census 2022 School District,False
COG-116217,CUMBERLAND COMMUNITY UNIT SCHOOL DISTRICT 77,IL School District,CUMBERLAND,,,HTTPS://WWW.CUMBERLAND.K12.IL.US/,0,,,,,,,,,Census 2022 School District,False
COG-125941,NEOGA COMMUNITY UNIT SCHOOL DISTRICT 3,IL School District,CUMBERLAND,,,http://WWW.NEOGA.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-103623,HINCKLEY BIG ROCK COMMUNITY UNIT SCHOOL DISTRICT 429,IL School District,DEKALB,,,HTTPS://WWW.HBR429.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116218,GENOA KINGSTON COMMUNITY UNIT SCHOOL DISTRICT 424,IL School District,DEKALB,,,HTTPS://WWW.GKSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116220,INDIAN CREEK COMMUNITY UNIT DISTRICT 425,IL School District,DEKALB,,,HTTP://WWW.INDIANCREEKSCHOOLS.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178848,DEKALB COMMUNITY UNIT SCHOOL DISTRICT 428,IL School District,DEKALB,,,http://DIST428.DEKALB.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178849,HIAWATHA COMMUNITY UNIT SCHOOL DISTRICT 426,IL School District,DEKALB,,,HTTP://WWW.HIAWATHA426..ORG,0,,,,,,,,,Census 2022 School District,False
COG-178850,SANDWICH COMMUNITY SCHOOL DISTRICT 430,IL School District,DEKALB,,,http://WWW.SANDWICH430.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178851,SOMONAUK COMMUNITY UNIT SCHOOL DISTRICT 432,IL School District,DEKALB,,,http://WWW.SOMONAUK.NET,0,,,,,,,,,Census 2022 School District,False
COG-178852,SYCAMORE COMMUNITY SCHOOL DISTRICT 427,IL School District,DEKALB,,,http://WWW.SYC.DEKALB.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-210213,CLINTON COMMUNITY UNIT SCHOOL DISTRICT 15,IL School District,DEWITT,,,HTTPS://WWW.CUSD15.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-211318,BLUE RIDGE SCHOOL DISTRICT 18,IL School District,DEWITT,,,HTTP://WWW.BLUERIDGE18.ORG,0,,,,,,,,,Census 2022 School District,False
COG-116223,ARCOLA COMMUNITY UNIT SCHOOL DISTRICT 306,IL School District,DOUGLAS,,,HTTPS://WWW.ARCOLA.K12.IL.US/,0,,,,,,,,,Census 2022 School District,False
COG-178856,TUSCOLA COMMUNITY UNIT SCHOOL DISTRICT 301,IL School District,DOUGLAS,,,http://WWW.TUSCOLA.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-210214,VILLA GROVE COMMUNITY UNIT SCHOOL DISTRICT 302,IL School District,DOUGLAS,,,HTTPS://WWW.VG302.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-211524,ARTHUR COMMUNITY UNIT SCHOOL DISTRICT 305,IL School District,DOUGLAS,,,HTTPS://WWW.CUSD305.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-103625,BENJAMIN SCHOOL DISTRICT 25,IL School District,DUPAGE,,,http://WWW.MYSCHOOLONLINE.COM/IL/BEJNAMIN_25,0,,,,,,,,,Census 2022 School District,False
COG-103626,BENSENVILLE SCHOOL DISTRICT 2,IL School District,DUPAGE,,,http://WWW.BENSENVILLE2.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-103627,BUTLER SCHOOL DISTRICT 53,IL School District,DUPAGE,,,HTTPS://WWW.BUTLER53.COM/,0,,,,,,,,,Census 2022 School District,False
COG-103628,COMMUNITY HIGH SCHOOL DISTRICT 99,IL School District,DUPAGE,,,http://WWW.CSD99.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-103629,INDIAN PRAIRIE COMMUNITY UNIT SCHOOL DISTRICT 204,IL School District,DUPAGE,,,http://WWW.IPSD.ORG,0,,,,,,,,,Census 2022 School District,False
COG-103630,HINSDALE ELEM SCHOOL DISTRICT 181,IL School District,DUPAGE,,,http://WWW.SCHOOLDISTRICT181.ORG,0,,,,,,,,,Census 2022 School District,False
COG-103631,ROSELLE SCHOOL DISTRICT 12,IL School District,DUPAGE,,,http://ROSELLE12.DUPAGE.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-103632,WINFIELD SCHOOL DISTRICT 34,IL School District,DUPAGE,,,HTTPS://WWW.WINFIELD34.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116224,GLEN ELLYN SCHOOL DISTRICT 41,IL School District,DUPAGE,,,http://WWW.D41.DUPAGE.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116225,ITASCA ELEM SCHOOL DISTRICT 10,IL School District,DUPAGE,,,,0,,,,,,,,,Census 2022 School District,False
COG-116226,LISLE COMMUNITY UNIT SCHOOL DISTRICT 202,IL School District,DUPAGE,,,HTTPS://WWW.LISLE202.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116227,LOMBARD SCHOOL DISTRICT 44,IL School District,DUPAGE,,,http://www.sd44.org/,0,,,,,,,,,Census 2022 School District,False
COG-116228,MEDINAH SCHOOL DISTRICT 11,IL School District,DUPAGE,,,HTTPS://WWW.MEDINAH11.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116229,COMMUNITY CONSOLIDATED SCHOOL DISTRICT 180,IL School District,DUPAGE,,,http://WWW.CCSD180.ORG,0,,,,,,,,,Census 2022 School District,False
COG-116230,QUEEN BEE SCHOOL DISTRICT 16,IL School District,DUPAGE,,,HTTPS://WWW.QUEENBEE16.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116231,WEST CHICAGO ELEMENTARY SCHOOL DISTRICT 33,IL School District,DUPAGE,,,HTTPS://WWW.WEGO33.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116232,WOOD DALE SCHOOL DISTRICT 7,IL School District,DUPAGE,,,http://WWW.WD7.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178857,ADDISON SCHOOL DISTRICT 4,IL School District,DUPAGE,,,http://www.asd4.org/,0,,,,,,,,,Census 2022 School District,False
COG-178858,FENTON COMMUNITY HIGH SCHOOL DISTRICT 100,IL School District,DUPAGE,,,http://WWW.FENTON100.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178859,BLOOMINGDALE SCHOOL DISTRICT 13,IL School District,DUPAGE,,,http://WWW.SD13.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178860,CENTER CASS SCHOOL DISTRICT 66,IL School District,DUPAGE,,,HTTPS://WWW.CCSD66.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178861,COMMUNITY CONSOLIDATED SCHOOL DISTRICT 93,IL School District,DUPAGE,,,http://WWW.D93.DUPAGE.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178862,DOWNERS GROVE ELEMENTARY SCHOOL DISTRICT 58,IL School District,DUPAGE,,,http://WWW.DG58.DUPAGE.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178863,GLENBARD TOWNSHIP HIGH SCHOOL DISTRICT 87,IL School District,DUPAGE,,,http://www.glenbard.dupage.k12.il.us/,0,,,,,,,,,Census 2022 School District,False
COG-178864,WOODRIDGE SCHOOL DISTRICT 68,IL School District,DUPAGE,,,http://WWW.WOODRIDGE68.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178865,HINSDALE TOWNSHIP SCHOOL DISTRICT 86,IL School District,DUPAGE,,,http://www.hinsdale86.org,0,,,,,,,,,Census 2022 School District,False
COG-178866,KEENEYVILLE SCHOOL DISTRICT 20,IL School District,DUPAGE,,,http://WWW.ESD20.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178867,DARIEN SCHOOL DISTRICT 61,IL School District,DUPAGE,,,http://WWW.DARIEN61.COM,0,,,,,,,,,Census 2022 School District,False
COG-178868,MAERCKER SCHOOL DISTRICT 60,IL School District,DUPAGE,,,http://www.maercker.org/,0,,,,,,,,,Census 2022 School District,False
COG-178869,NAPERVILLE COMMUNITY UNIT DISTRICT 203,IL School District,DUPAGE,,,http://www.ncusd203.org/,0,,,,,,,,,Census 2022 School District,False
COG-178871,GLEN ELLYN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 89,IL School District,DUPAGE,,,http://CCSD89.ORG,0,,,,,,,,,Census 2022 School District,False
COG-188207,VILLA PARK SCHOOL DISTRICT 45,IL School District,DUPAGE,,,HTTP://WWW.D45.ORG,0,,,,,,,,,Census 2022 School District,False
COG-190093,CASS SCHOOL DISTRICT 63,IL School District,DUPAGE,,,HTTPS://WWW.CASSD63.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-203079,WESTMONT COMMUNITY UNIT SCHOOL DISTRICT 201,IL School District,DUPAGE,,,HTTP://WWW.CUSD201.ORG,0,,,,,,,,,Census 2022 School District,False
COG-203080,DUPAGE HIGH SCHOOL DISTRICT 88,IL School District,DUPAGE,,,http://WWW.DUPAGE88.NET,0,,,,,,,,,Census 2022 School District,False
COG-204406,COLLEGE OF DUPAGE,IL School District,DUPAGE,,,http://www.cod.edu,0,,,,,,,,,Census 2022 School District,False
COG-210215,MARQUARDT SCHOOL DISTRICT 15,IL School District,DUPAGE,,,HTTPS://WWW.D15.US/,0,,,,,,,,,Census 2022 School District,False
COG-210216,LAKE PARK COMMUNITY HIGH SCHOOL DISTRICT 108,IL School District,DUPAGE,,,http://WWW.LPHS.ORG,0,,,,,,,,,Census 2022 School District,False
COG-210217,SALT CREEK SCHOOL DISTRICT 48,IL School District,DUPAGE,,,http://www.saltcreek48.com/,0,,,,,,,,,Census 2022 School District,False
COG-210218,COMMUNITY UNIT SCHOOL DISTRICT 200,IL School District,DUPAGE,,,http://WWW.CUSD200.ORG,0,,,,,,,,,Census 2022 School District,False
COG-212731,ELMHURST SCHOOL DISTRICT 205,IL School District,DUPAGE,,,http://WWW.ELMHURST.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-212799,GOWER SCHOOL DISTRICT 62,IL School District,DUPAGE,,,http://WWW.GOWER.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-213006,WEST CHICAGO COMMUNITY HIGH SCHOOL DISTRICT 94,IL School District,DUPAGE,,,http://WWW.DISTRICT94.DUPAGE.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-103634,EDGAR COUNTY COMMUNITY UNIT SCHOOL DISTRICT 6,IL School District,EDGAR,,,HTTP://WWW.CHRISMAN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116235,KANSAS COMMUNITY UNIT SCHOOL DISTRICT 3,IL School District,EDGAR,,,http://WWW.KANSAS.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178879,PARIS CRESTWOOD COMMUNITY UNIT SCHOOL DISTRICT 4,IL School District,EDGAR,,,http://www.crestwood.k12.il.us/,0,,,,,,,,,Census 2022 School District,False
COG-203081,PARIS UNION SCHOOL DISTRICT 95,IL School District,EDGAR,,,http://WWW.PARIS95.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-210219,SHILOH COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,EDGAR,,,http://WWW.SHILOH.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116236,EDWARDS COUNTY COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,EDWARDS,,,HTTPS://WWW.EDWARDSCOUNTYSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116237,BEECHER CITY COMMUNITY UNIT SCHOOL DISTRICT 20,IL School District,EFFINGHAM,,,http://WWW.BCITY.EFINGHAM.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116238,TEUTOPOLIS COMMUNITY UNIT SCHOOL DISTRICT 50,IL School District,EFFINGHAM,,,HTTPS://WWW.TEUTOPOLISSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178880,ALTAMONT COMMUNITY UNIT SCHOOL DISTRICT 10,IL School District,EFFINGHAM,,,HTTPS://WWW.ALTAMONTSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178881,DIETERICH COMMUNITY UNIT SCHOOL DISTRICT 30,IL School District,EFFINGHAM,,,HTTPS://WWW.DIETERICHSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178882,EFFINGHAM COMMUNITY UNIT SCHOOL DISTRICT 40,IL School District,EFFINGHAM,,,http://WWW.EFFINGHAM.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116239,ST ELMO COMMUNITY UNIT SCHOOL DISTRICT 202,IL School District,FAYETTE,,,,0,,,,,,,,,Census 2022 School District,False
COG-178883,RAMSEY COMMUNITY UNIT SCHOOL DISTRICT 204,IL School District,FAYETTE,,,HTTPS://WWW.RAMSEY.FAYETTE.K12.IL.US/,0,,,,,,,,,Census 2022 School District,False
COG-194301,VANDALIA COMMUNITY UNIT SCHOOL DISTRICT 203,IL School District,FAYETTE,,,HTTPS://WWW.VANDALS203.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-201715,BROWNSTOWN COMMUNITY UNIT SCHOOL DISTRICT 201,IL School District,FAYETTE,,,HTTPS://WWW.BCUSD201.COM/,0,,,,,,,,,Census 2022 School District,False
COG-103636,GIBSON CITY-MELVIN-SIBLEY COMMUNITY SCHOOL DISTRICT 5,IL School District,FORD,,,http://WWW.GCMS.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178886,PAXTON-BUCKLEY-LODA COMMUNITY UNIT DISTRICT 10,IL School District,FORD,,,http://WWW.PBLUNIT10.COM,0,,,,,,,,,Census 2022 School District,False
COG-116243,BENTON CONSOLIDATED HIGH SCHOOL DISTRICT 103,IL School District,FRANKLIN,,,http://BENTON103.FRNKLN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116244,SESSER-VALIER COMMUNITY UNIT SCHOOL DISTRICT 196,IL School District,FRANKLIN,,,http://WWW.S-V.FRNKLN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178888,AKIN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 91,IL School District,FRANKLIN,,,HTTPS://WWW.AKIN91.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178892,THOMPSONVILLE SCHOOL DISTRICT 174,IL School District,FRANKLIN,,,http://www.tville.frnkln.k12.il.us/education/school/school.php?sectionid=2,0,,,,,,,,,Census 2022 School District,False
COG-178893,ZEIGLER-ROYALTON COMMUNITY UNIT SCHOOL DISTRICT 188,IL School District,FRANKLIN,,,HTTPS://WWW.ZR188.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-184004,CHRISTOPHER UNIT 99,IL School District,FRANKLIN,,,,0,,,,,,,,,Census 2022 School District,False
COG-185215,BENTON COMMUNITY CONSOLIDATED SCHOOL DISTRICT 47,IL School District,FRANKLIN,,,http://WWW.BENTON47.FRNKLN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-188209,WEST FRANKFORT COMMUNITY UNIT SCHOOL DISTRICT 168,IL School District,FRANKLIN,,,http://WWW.WF168.FRNKLN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-212800,EWING NORTHERN COMMUNITY CONSOLIDATED SCHOOL DISTRICT 115,IL School District,FRANKLIN,,,http://www.ewinggradeschool.org/,0,,,,,,,,,Census 2022 School District,False
COG-103638,SPOON RIVER COLLEGE,IL School District,FULTON,,,http://www.src.edu/,0,,,,,,,,,Census 2022 School District,False
COG-116246,CANTON SCHOOL DISTRICT 66,IL School District,FULTON,,,HTTP://WWW.CANTONUSD.ORG,0,,,,,,,,,Census 2022 School District,False
COG-116248,SPOON RIVER VALLEY COMMUNITY UNIT SCHOOL DISTRICT 4,IL School District,FULTON,,,http://WWW.SPOON-RIVER.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-125944,FULTON COUNTY COMMUNITY UNIT SCHOOL DISTRICT 3,IL School District,FULTON,,,,0,,,,,,,,,Census 2022 School District,False
COG-178895,ASTORIA COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,FULTON,,,http://WWW.ASTORIA.FULTON.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178897,FARMINGTON CENTRAL COMMUNITY UNIT SCHOOL DISTRICT 265,IL School District,FULTON,,,http://WWW.DIST265.COM,0,,,,,,,,,Census 2022 School District,False
COG-178900,V I T COMMUNITY UNIT SCHOOL DISTRICT 2,IL School District,FULTON,,,HTTP://WWW.VIT.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178903,LEWISTOWN SCHOOL DISTRICT 97,IL School District,FULTON,,,HTTPS://LEWISTOWNCUSD97.SCHOOLINSITES.COM/,0,,,,,,,,,Census 2022 School District,False
COG-116250,GALLATIN COMMUNITY UNIT SCHOOL DISTRICT 7,IL School District,GALLATIN,,,HTTPS://WWW.GALLATINCUSD7.COM/,0,,,,,,,,,Census 2022 School District,False
COG-116251,NORTH GREEN UNIT SCHOOL DISTRICT 3,IL School District,GREENE,,,HTTP://WWW.NORTHGREENE.COM,0,,,,,,,,,Census 2022 School District,False
COG-178906,CARROLLTON COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,GREENE,,,http://C-HAWKS.ORG,0,,,,,,,,,Census 2022 School District,False
COG-210220,GREENFIELD COMMUNITY UNIT SCHOOL DISTRICT 10,IL School District,GREENE,,,HTTPS://WWW.GREENFIELDSCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-103641,MORRIS SCHOOL DISTRICT 54,IL School District,GRUNDY,,,HTTPS://WWW.MORRIS54.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-116252,GARDNER COMMUNITY CONSOLIDATED SCHOOL DISTRICT 72C,IL School District,GRUNDY,,,http://WWW.GGS.GRUNDY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-116253,MAZON VERONA KINSMAN COMMUNITY UNIT DISTRICT 2,IL School District,GRUNDY,,,http://WWW.MVKMAVERICKS.ORG,0,,,,,,,,,Census 2022 School District,False
COG-125945,COAL CITY COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,GRUNDY,,,http://WWW.COALCITY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178907,BRACEVILLE SCHOOL DISTRICT 75,IL School District,GRUNDY,,,http://WWW.BES.GRUNDY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178908,MINOOKA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 201,IL School District,GRUNDY,,,HTTPS://WWW.MIN201.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178909,MINOOKA COMMUNITY HIGH SCHOOL DISTRICT 111,IL School District,GRUNDY,,,http://WWW.MCHS.NET,0,,,,,,,,,Census 2022 School District,False
COG-178910,NETTLE CR COMMUNITY CONSOLIDATED SCHOOL DISTRICT 24C,IL School District,GRUNDY,,,HTTP://WWW.NETTLECREEK.ORG,0,,,,,,,,,Census 2022 School District,False
COG-178911,SOUTH WILMINGTON CONSOLIDATED SCHOOL DISTRICT 74,IL School District,GRUNDY,,,HTTP://ROE.GRUNDY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-203082,SARATOGA COMMUNITY CONSOLIDATED SCHOOL DISTRICT 60-C,IL School District,GRUNDY,,,HTTP://WWW.SD60C.ORG,0,,,,,,,,,Census 2022 School District,False
COG-210221,GARDNER S WILM TOWNSHIP HIGH SCHOOL DISTRICT 73,IL School District,GRUNDY,,,http://WWW.GSWHS.GRUNDY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-211525,MORRIS COMMUNITY HIGH SCHOOL DISTRICT 101,IL School District,GRUNDY,,,http://WWW.MCHS.GRUNDY.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178913,HAMILTON COUNTY COMMUNITY UNIT SCHOOL DISTRICT 10,IL School District,HAMILTON,,,http://WWW.UNIT10.COM,0,,,,,,,,,Census 2022 School District,False
COG-103642,DALLAS CITY ELEMENTARY SCHOOL DISTRICT 327,IL School District,HANCOCK,,,HTTPS://WWW.DCBULLDOGS.COM/,0,,,,,,,,,Census 2022 School District,False
COG-116255,SOUTHEASTERN COMMUNITY UNIT SCHOOL DISTRICT 337,IL School District,HANCOCK,,,HTTP://WWW.SOUTHEASTERN337.COM/,0,,,,,,,,,Census 2022 School District,False
COG-116256,CARTHAGE ELEMENTARY SCHOOL DISTRICT 317,IL School District,HANCOCK,,,https://www.cesd317.org,0,,,,,,,,,Census 2022 School District,False
COG-178914,HAMILTON COMMUNITY CONSOLIDATED SCHOOL DISTRICT 328,IL School District,HANCOCK,,,http://WWW.HAMILTON.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178916,WARSAW COMMUNITY UNIT SCHOOL DISTRICT 316,IL School District,HANCOCK,,,HTTP://WWW.WARSAWSCHOOL.COM/,0,,,,,,,,,Census 2022 School District,False
COG-178917,LA HARPE COMMUNITY UNIT SCHOOL DISTRICT 347,IL School District,HANCOCK,,,HTTP://WWW.LAHARPEEAGLES.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-203083,NAUVOO COLUSA COMMUNITY UNIT SCHOOL DISTRICT 325,IL School District,HANCOCK,,,HTTPS://WWW.NAUVOO-COLUSA.COM/,0,,,,,,,,,Census 2022 School District,False
COG-223629,ILLINI WEST HIGH SCHOOL DISTRICT 307,IL School District,HANCOCK,,,HTTPS://WWW.ILLINIWEST.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178918,HARDIN COUNTY COMMUNITY UNIT SCHOOL DISTRICT 1,IL School District,HARDIN,,,,0,,,,,,,,,Census 2022 School District,False
COG-211319,WEST CENTRAL SCHOOL DISTRICT 235,IL School District,HENDERSON,,,http://www.wc235.k12.il.us/,0,,,,,,,,,Census 2022 School District,False
COG-116258,ANNAWAN COMMUNITY UNIT SCHOOL DISTRICT 226,IL School District,HENRY,,,http://www.bhsroe.k12.il.us/annawan/,0,,,,,,,,,Census 2022 School District,False
COG-116259,WETHERSFIELD COMMUNITY UNIT SCHOOL DISTRICT 230,IL School District,HENRY,,,http://www.geese230.com/,0,,,,,,,,,Census 2022 School District,False
COG-178920,GALVA COMMUNITY UNIT SCHOOL DISTRICT 224,IL School District,HENRY,,,HTTPS://WWW.GALVA224.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178921,KEWANEE COMMUNITY UNIT SCHOOL DISTRICT 229,IL School District,HENRY,,,HTTPS://WWW.KCUD229.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-178922,ORION COMMUNITY UNIT SCHOOL DISTRICT 223,IL School District,HENRY,,,http://orionschools.us/,0,,,,,,,,,Census 2022 School District,False
COG-188210,GENESEO COMMUNITY UNIT SCHOOL DISTRICT 228,IL School District,HENRY,,,http://WWW.DIST228.ORG,0,,,,,,,,,Census 2022 School District,False
COG-201717,CAMBRIDGE COMMUNITY UNIT SCHOOL DISTRICT 227,IL School District,HENRY,,,http://www.cam.henry.k12.il.us/,0,,,,,,,,,Census 2022 School District,False
COG-203084,COLONA SCHOOL DISTRICT 190,IL School District,HENRY,,,HTTPS://WWW.CSD190.COM/,0,,,,,,,,,Census 2022 School District,False
COG-212164,ALWOOD COMMUNITY UNIT SCHOOL DISTRICT 225,IL School District,HENRY,,,http://WWW.ALWOOD.NET,0,,,,,,,,,Census 2022 School District,False
COG-125946,CENTRAL COMMUNITY UNIT SCHOOL DISTRICT 4,IL School District,IROQUOIS,,,http://WWW.CLIFTON-U4.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178925,CRESCENT IROQUOIS CUSD 249,IL School District,IROQUOIS,,,HTTP://WWW.CCGSHAWKS.NET/,0,,,,,,,,,Census 2022 School District,False
COG-178926,DONOVAN COMMUNITY UNIT SCHOOL DISTRICT 3,IL School District,IROQUOIS,,,http://WWW.DONOVAN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-178929,IROQUOIS WEST COMMUNITY UNIT DISTRICT 10,IL School District,IROQUOIS,,,http://www.iwest.k12.il.us/,0,,,,,,,,,Census 2022 School District,False
COG-210222,CISSNA PARK COMMUNITY UNIT SCHOOL DISTRICT 6,IL School District,IROQUOIS,,,http://WWW.CISSNAPARK.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
COG-210223,IROQUOIS COUNTY COMMUNITY UNIT SCHOOL DISTRICT 9,IL School District,IROQUOIS,,,HTTPS://WWW.WATSEKASCHOOLS.ORG/,0,,,,,,,,,Census 2022 School District,False
COG-245458,MILFORD AREA PUBLIC SCHOOLS DISTRICT 124,IL School District,IROQUOIS,,,http://www.mpsk12.org/,0,,,,,,,,,Census 2022 School District,False
COG-103646,CARBONDALE COMMUNITY HIGH SCHOOL DISTRICT 165,IL School District,JACKSON,,,HTTP://WWW.CCHS165.JACKSN.K12.IL.US,0,,,,,,,,,Census 2022 School District,False
